timestamp,load,is_weekday,temp_max_num,temp_min_num,Weather,Season,Oil price,Quarterly gdp,split
2022/4/18 12:00,5193.9,1,27,21,cloudy,spring,9.01,7952.3,history
2022/4/18 12:15,5589.8,1,27,21,cloudy,spring,9.01,7952.3,history
2022/4/18 12:30,5555.8,1,27,21,cloudy,spring,9.01,7952.3,history
2022/4/18 12:45,5057.7,1,27,21,cloudy,spring,9.01,7952.3,history
2022/4/18 13:00,5167.3,1,27,21,cloudy,spring,9.01,7952.3,history
2022/4/18 13:15,4436.8,1,27,21,cloudy,spring,9.01,7952.3,history
2022/4/18 13:30,3811.4,1,27,21,cloudy,spring,9.01,7952.3,history
2022/4/18 13:45,2378,1,27,21,cloudy,spring,9.01,7952.3,history
2022/4/18 14:00,1300.5,1,27,21,cloudy,spring,9.01,7952.3,history
2022/4/18 14:15,919.5,1,27,21,cloudy,spring,9.01,7952.3,history
2022/4/18 14:30,654.6,1,27,21,cloudy,spring,9.01,7952.3,history
2022/4/18 14:45,735.4,1,27,21,cloudy,spring,9.01,7952.3,history
2022/4/18 15:00,937.2,1,27,21,cloudy,spring,9.01,7952.3,history
2022/4/18 15:15,1542.6,1,27,21,cloudy,spring,9.01,7952.3,history
2022/4/18 15:30,1985.6,1,27,21,cloudy,spring,9.01,7952.3,history
2022/4/18 15:45,2106.2,1,27,21,cloudy,spring,9.01,7952.3,history
2022/4/18 16:00,2413.3,1,27,21,cloudy,spring,9.01,7952.3,history
2022/4/18 16:15,2345.7,1,27,21,cloudy,spring,9.01,7952.3,history
2022/4/18 16:30,2639.9,1,27,21,cloudy,spring,9.01,7952.3,history
2022/4/18 16:45,4148.9,1,27,21,cloudy,spring,9.01,7952.3,history
2022/4/18 17:00,4901.7,1,27,21,cloudy,spring,9.01,7952.3,history
2022/4/18 17:15,6391.2,1,27,21,cloudy,spring,9.01,7952.3,history
2022/4/18 17:30,7318.3,1,27,21,cloudy,spring,9.01,7952.3,history
2022/4/18 17:45,7541.6,1,27,21,cloudy,spring,9.01,7952.3,history
2022/4/18 18:00,6949.5,1,27,21,cloudy,spring,9.01,7952.3,history
2022/4/18 18:15,5790.8,1,27,21,cloudy,spring,9.01,7952.3,history
2022/4/18 18:30,4650,1,27,21,cloudy,spring,9.01,7952.3,history
2022/4/18 18:45,2945.7,1,27,21,cloudy,spring,9.01,7952.3,history
2022/4/18 19:00,1742.3,1,27,21,cloudy,spring,9.01,7952.3,history
2022/4/18 19:15,1178.9,1,27,21,cloudy,spring,9.01,7952.3,history
2022/4/18 19:30,938.5,1,27,21,cloudy,spring,9.01,7952.3,history
2022/4/18 19:45,863.7,1,27,21,cloudy,spring,9.01,7952.3,history
2022/4/18 20:00,783.8,1,27,21,cloudy,spring,9.01,7952.3,history
2022/4/18 20:15,826.8,1,27,21,cloudy,spring,9.01,7952.3,history
2022/4/18 20:30,711.1,1,27,21,cloudy,spring,9.01,7952.3,history
2022/4/18 20:45,709.4,1,27,21,cloudy,spring,9.01,7952.3,history
2022/4/18 21:00,775.9,1,27,21,cloudy,spring,9.01,7952.3,history
2022/4/18 21:15,997.7,1,27,21,cloudy,spring,9.01,7952.3,history
2022/4/18 21:30,907.2,1,27,21,cloudy,spring,9.01,7952.3,history
2022/4/18 21:45,997.2,1,27,21,cloudy,spring,9.01,7952.3,history
2022/4/18 22:00,869.9,1,27,21,cloudy,spring,9.01,7952.3,history
2022/4/18 22:15,751.2,1,27,21,cloudy,spring,9.01,7952.3,history
2022/4/18 22:30,776.6,1,27,21,cloudy,spring,9.01,7952.3,history
2022/4/18 22:45,940.3,1,27,21,cloudy,spring,9.01,7952.3,history
2022/4/18 23:00,1042,1,27,21,cloudy,spring,9.01,7952.3,history
2022/4/18 23:15,1041.8,1,27,21,cloudy,spring,9.01,7952.3,history
2022/4/18 23:30,1142.5,1,27,21,cloudy,spring,9.01,7952.3,history
2022/4/18 23:45,1384.1,1,27,21,cloudy,spring,9.01,7952.3,history
2022/4/19 0:00,1378.8,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 0:15,1169.2,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 0:30,998.3,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 0:45,1017.6,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 1:00,1189.1,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 1:15,1491,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 1:30,1355.8,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 1:45,1334.3,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 2:00,1398,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 2:15,1429.4,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 2:30,1314.5,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 2:45,1299,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 3:00,1384.6,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 3:15,1509,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 3:30,1713,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 3:45,1986.8,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 4:00,1955.6,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 4:15,2337.7,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 4:30,2483.6,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 4:45,2878,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 5:00,3511,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 5:15,4373,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 5:30,4523,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 5:45,4636.8,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 6:00,4643,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 6:15,4239.9,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 6:30,3055.6,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 6:45,2148.3,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 7:00,1082.4,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 7:15,708.7,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 7:30,523.6,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 7:45,250.1,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 8:00,143.1,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 8:15,76.4,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 8:30,131.6,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 8:45,86.3,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 9:00,53.4,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 9:15,57.6,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 9:30,86.3,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 9:45,104.5,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 10:00,97.7,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 10:15,86.7,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 10:30,88.2,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 10:45,279.7,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 11:00,610.3,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 11:15,1094.7,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 11:30,2246.7,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 11:45,4519.4,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 12:00,5403.9,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 12:15,5164.1,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 12:30,5608.2,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 12:45,5304.4,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 13:00,4753.1,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 13:15,5123.4,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 13:30,4576.3,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 13:45,3166.4,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 14:00,2260.8,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 14:15,1050.7,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 14:30,695.8,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 14:45,895,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 15:00,1404.3,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 15:15,1793.9,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 15:30,1915.3,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 15:45,2255.7,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 16:00,2063.2,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 16:15,2419.6,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 16:30,2668.2,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 16:45,4273.4,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 17:00,5095,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 17:15,6127.2,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 17:30,6831.6,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 17:45,7325.5,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 18:00,7578.6,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 18:15,6636.2,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 18:30,5500.9,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 18:45,3657.6,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 19:00,2192.7,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 19:15,1205,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 19:30,928.7,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 19:45,827.5,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 20:00,888.7,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 20:15,822.2,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 20:30,810.5,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 20:45,691.9,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 21:00,666.8,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 21:15,893.8,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 21:30,1176,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 21:45,1168.9,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 22:00,981.4,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 22:15,921.8,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 22:30,666.3,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 22:45,530.1,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 23:00,563.2,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 23:15,736.7,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 23:30,979,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/19 23:45,1035.6,1,29,22,sunny,spring,9.01,7952.3,history
2022/4/20 0:00,997.1,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 0:15,1339.1,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 0:30,1336.7,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 0:45,1359.2,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 1:00,1215.5,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 1:15,1263.7,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 1:30,1220.9,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 1:45,1234.1,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 2:00,1339.7,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 2:15,1315.9,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 2:30,1344.6,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 2:45,1650.5,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 3:00,1753.5,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 3:15,1711.2,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 3:30,1791,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 3:45,2050.4,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 4:00,2193.6,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 4:15,2338.6,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 4:30,2279.1,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 4:45,2475.9,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 5:00,3267.2,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 5:15,4183.4,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 5:30,4785.6,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 5:45,5138.9,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 6:00,4919.1,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 6:15,4431.1,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 6:30,3017.2,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 6:45,1995.9,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 7:00,1073.6,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 7:15,672.5,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 7:30,766,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 7:45,483.3,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 8:00,250.5,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 8:15,167.8,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 8:30,115.3,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 8:45,102.4,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 9:00,96.3,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 9:15,78.7,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 9:30,97.5,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 9:45,134.6,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 10:00,109.9,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 10:15,50.8,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 10:30,108.7,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 10:45,328.1,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 11:00,527.4,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 11:15,705.7,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 11:30,1387.4,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 11:45,3647.2,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 12:00,4494.4,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 12:15,5207.1,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 12:30,5102.1,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 12:45,5619.4,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 13:00,5683.4,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 13:15,4880.9,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 13:30,4630.1,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 13:45,3065.3,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 14:00,1827.4,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 14:15,999.4,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 14:30,610.5,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 14:45,823.9,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 15:00,1169.1,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 15:15,1971.8,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 15:30,2510,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 15:45,2820.7,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 16:00,2749.4,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 16:15,2840.8,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 16:30,2959.9,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 16:45,4425.4,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 17:00,5504.7,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 17:15,7256.5,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 17:30,7960,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 17:45,7799.6,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 18:00,7320.6,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 18:15,6779.1,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 18:30,5180.4,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 18:45,3402.9,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 19:00,1833.4,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 19:15,949.4,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 19:30,820,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 19:45,838.2,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 20:00,899.4,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 20:15,713.3,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 20:30,858.7,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 20:45,974.2,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 21:00,1035.5,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 21:15,1457.1,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 21:30,1460.5,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 21:45,1280.2,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 22:00,906.6,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 22:15,654.5,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 22:30,852,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 22:45,634.9,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 23:00,489.9,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 23:15,672.4,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 23:30,1244.9,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/20 23:45,1429.9,1,28,22,sunny,spring,9.01,7952.3,history
2022/4/21 0:00,1406,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 0:15,1573.2,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 0:30,1560.7,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 0:45,1605.1,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 1:00,1359.3,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 1:15,1707.8,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 1:30,1507.6,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 1:45,1376.5,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 2:00,1336.9,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 2:15,1316.6,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 2:30,1539,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 2:45,1602.1,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 3:00,1684.7,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 3:15,1746.1,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 3:30,1852,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 3:45,1831.5,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 4:00,2018.8,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 4:15,2048.8,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 4:30,2285.8,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 4:45,2209.6,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 5:00,2821.5,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 5:15,4573.7,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 5:30,4770.2,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 5:45,5139.7,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 6:00,5189.6,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 6:15,4745.2,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 6:30,3498.9,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 6:45,2540,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 7:00,1349.6,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 7:15,715.9,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 7:30,657.2,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 7:45,648.1,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 8:00,424.6,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 8:15,152.5,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 8:30,298,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 8:45,163.5,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 9:00,145.6,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 9:15,89.4,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 9:30,106.4,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 9:45,152.9,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 10:00,94,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 10:15,91.9,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 10:30,157.4,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 10:45,363,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 11:00,709.8,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 11:15,1295.9,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 11:30,2275.3,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 11:45,3666.1,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 12:00,4770.3,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 12:15,5748,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 12:30,6911.2,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 12:45,6697.4,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 13:00,6316,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 13:15,6037,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 13:30,5617.7,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 13:45,4053,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 14:00,2333.2,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 14:15,1158.9,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 14:30,961.2,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 14:45,1277.8,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 15:00,1812.6,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 15:15,2405.4,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 15:30,2810.6,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 15:45,2974,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 16:00,3486.4,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 16:15,3140.4,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 16:30,3158.9,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 16:45,4874.6,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 17:00,5950.2,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 17:15,6867.6,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 17:30,7310.3,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 17:45,7782.3,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 18:00,7428.8,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 18:15,6564.6,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 18:30,5448.2,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 18:45,3619.9,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 19:00,2247.1,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 19:15,1548.3,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 19:30,1088,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 19:45,789.5,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 20:00,794,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 20:15,933.5,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 20:30,1030.9,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 20:45,1057.4,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 21:00,852.9,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 21:15,1079,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 21:30,1193.9,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 21:45,1018.7,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 22:00,1036.7,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 22:15,911.5,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 22:30,827.5,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 22:45,1047.6,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 23:00,1100.5,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 23:15,1205.8,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 23:30,1037.3,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/21 23:45,1286,1,31,24,cloudy,spring,9.01,7952.3,history
2022/4/22 0:00,1300,0,25,23,sunny,spring,9.01,7952.3,history
2022/4/22 0:15,1519.2,0,25,23,sunny,spring,9.01,7952.3,history
2022/4/22 0:30,1473.8,0,25,23,sunny,spring,9.01,7952.3,history
2022/4/22 0:45,1271.3,0,25,23,sunny,spring,9.01,7952.3,history
2022/4/22 1:00,1222.5,0,25,23,sunny,spring,9.01,7952.3,history
2022/4/22 1:15,1128.4,0,25,23,sunny,spring,9.01,7952.3,history
2022/4/22 1:30,1328.9,0,25,23,sunny,spring,9.01,7952.3,history
2022/4/22 1:45,1651.5,0,25,23,sunny,spring,9.01,7952.3,history
2022/4/22 2:00,1854.2,0,25,23,sunny,spring,9.01,7952.3,history
2022/4/22 2:15,1560.9,0,25,23,sunny,spring,9.01,7952.3,history
2022/4/22 2:30,1573,0,25,23,sunny,spring,9.01,7952.3,history
2022/4/22 2:45,1519.1,0,25,23,sunny,spring,9.01,7952.3,history
2022/4/22 3:00,1391.6,0,25,23,sunny,spring,9.01,7952.3,history
